mini_batch_iteration,loss
0,0.7030
1,0.7184
2,0.7795
3,0.7639
4,0.7823
5,0.7012
6,0.6900
7,0.6588
8,0.6608
9,0.7237
10,0.6819
11,0.7000
12,0.6803
13,0.6884
14,0.7052
15,0.6574
16,0.6351
17,0.7423
18,0.6377
19,0.7334
20,0.6369
21,0.6759
22,0.6894
23,0.6941
24,0.6524
25,0.6518
26,0.6503
27,0.6581
28,0.7422
29,0.6881
30,0.6020
31,0.6660
32,0.6340
33,0.6372
34,0.6425
35,0.6569
36,0.6550
37,0.6611
38,0.6397
39,0.6734
40,0.6385
41,0.6160
42,0.6008
43,0.6305
44,0.6684
45,0.7828
46,0.5755
47,0.6271
48,0.6787
49,0.6429
50,0.6753
51,0.7056
52,0.6853
53,0.6348
54,0.6445
55,0.6562
56,0.6320
57,0.6975
58,0.7020
59,0.6509
60,0.6753
61,0.6547
62,0.6203
63,0.6606
64,0.6324
65,0.6302
66,0.6702
67,0.6471
68,0.6334
69,0.6460
70,0.6162
71,0.6037
72,0.6459
73,0.6332
74,0.6698
75,0.6202
76,0.6379
77,0.6592
78,0.6642
79,0.6334
80,0.6365
81,0.6538
82,0.6122
83,0.6621
84,0.6558
85,0.6477
86,0.6336
87,0.7144
88,0.7481
89,0.6761
90,0.6051
91,0.6820
92,0.6537
93,0.6292
94,0.6654
95,0.6499
96,0.6462
97,0.6505
98,0.6197
99,0.6142
100,0.5477
101,0.6884
102,0.6377
103,0.6581
104,0.6268
105,0.6736
106,0.6237
107,0.6376
108,0.6650
109,0.6301
110,0.5824
111,0.6468
112,0.5761
113,0.6370
114,0.5543
115,0.6751
116,0.5827
117,0.5978
118,0.6155
119,0.5906
120,0.6179
121,0.6160
122,0.5894
123,0.6020
124,0.5715
125,0.5916
126,0.5483
127,0.6462
128,0.6836
129,0.5886
130,0.6102
131,0.6599
132,0.6252
133,0.6137
134,0.6035
135,0.6047
136,0.6503
137,0.6249
138,0.6259
139,0.5638
140,0.6598
141,0.6067
142,0.6008
143,0.6816
144,0.6700
145,0.6278
146,0.6392
147,0.6221
148,0.6601
149,0.6522
150,0.6461
151,0.6301
152,0.6603
153,0.6187
154,0.6492
155,0.6228
156,0.5936
157,0.6627
158,0.6289
159,0.6572
160,0.6240
161,0.6211
162,0.5799
163,0.6043
164,0.5959
165,0.6361
166,0.6556
167,0.5622
168,0.6170
169,0.5940
170,0.5525
171,0.5545
172,0.5970
173,0.5762
174,0.6294
175,0.6084
176,0.6434
177,0.5448
178,0.6126
179,0.5528
180,0.6394
181,0.5834
182,0.6356
183,0.5690
184,0.5751
185,0.6068
186,0.6054
187,0.6395
188,0.5296
189,0.6004
190,0.5914
191,0.6375
192,0.6553
193,0.6708
194,0.5886
195,0.6214
196,0.6175
197,0.6018
198,0.6850
199,0.5887
200,0.6059
201,0.5572
202,0.6055
203,0.6614
204,0.6049
205,0.6332
206,0.6784
207,0.6353
208,0.6091
209,0.5870
210,0.5451
211,0.5298
212,0.5072
213,0.6030
214,0.5718
215,0.5438
216,0.6033
217,0.5424
218,0.5746
219,0.6555
220,0.6570
221,0.6593
222,0.6182
