mini_batch_iteration,loss
0,0.6911
1,0.6728
2,0.6865
3,0.6524
4,0.6013
5,0.7061
6,0.6747
7,0.6382
8,0.6847
9,0.6386
10,0.7001
11,0.6243
12,0.6861
13,0.6557
14,0.7163
15,0.6184
16,0.6485
17,0.6920
18,0.6605
19,0.6040
20,0.7025
21,0.6208
22,0.5771
23,0.7124
24,0.6570
25,0.6761
26,0.6514
27,0.6157
28,0.7081
29,0.6413
30,0.6517
31,0.6917
32,0.6188
33,0.6314
34,0.6652
35,0.6438
36,0.6359
37,0.6179
38,0.6217
39,0.6415
40,0.6194
41,0.6278
42,0.6532
43,0.6579
44,0.6328
45,0.5901
46,0.6108
47,0.6337
48,0.6262
49,0.6320
50,0.7145
51,0.6275
52,0.7217
53,0.6341
54,0.6387
55,0.7067
56,0.6633
57,0.6413
58,0.5946
59,0.6889
60,0.6404
61,0.6572
62,0.6809
63,0.6790
64,0.5810
65,0.6653
66,0.6001
67,0.6535
68,0.6076
69,0.5314
70,0.6000
71,0.6050
72,0.5587
73,0.5193
74,0.6530
75,0.6958
76,0.5503
77,0.6061
78,0.6846
79,0.6479
80,0.7020
81,0.5728
82,0.6113
83,0.6148
84,0.6160
85,0.6719
86,0.6003
87,0.6390
88,0.6135
89,0.6524
90,0.6308
91,0.6368
92,0.6172
93,0.6559
94,0.6364
95,0.6156
96,0.6181
97,0.6737
98,0.6541
99,0.5771
100,0.7999
101,0.6288
102,0.5675
103,0.5686
104,0.6448
105,0.6498
106,0.6360
107,0.6419
108,0.6563
109,0.5981
110,0.6385
111,0.5672
112,0.6175
113,0.5691
114,0.6531
115,0.6229
116,0.6501
117,0.5480
118,0.5102
119,0.6779
120,0.6676
121,0.6609
122,0.5924
123,0.6304
124,0.7028
125,0.5840
126,0.5916
127,0.5921
128,0.6507
129,0.6564
130,0.6694
131,0.6758
132,0.6030
133,0.5954
134,0.5946
135,0.6180
136,0.5668
137,0.5836
138,0.6160
139,0.5356
140,0.5892
141,0.5537
142,0.5806
143,0.5676
144,0.5772
145,0.6765
146,0.7538
147,0.6024
148,0.6070
149,0.7000
150,0.5746
151,0.5887
152,0.6621
153,0.6485
154,0.6318
155,0.6007
156,0.6453
157,0.5898
158,0.5706
159,0.6596
160,0.5965
161,0.5534
162,0.6453
163,0.5889
164,0.5265
165,0.5504
166,0.6229
167,0.6076
168,0.5530
169,0.5871
170,0.6206
171,0.5868
172,0.5360
173,0.6467
174,0.6248
175,0.5588
176,0.5457
177,0.5415
178,0.6319
179,0.6925
180,0.6009
181,0.6323
182,0.6564
183,0.7028
184,0.6079
185,0.6125
186,0.5486
187,0.5808
188,0.5792
189,0.6718
190,0.5995
191,0.6079
192,0.6250
193,0.6517
194,0.5910
195,0.5802
196,0.5611
197,0.6091
198,0.5794
199,0.6009
200,0.6032
201,0.8732
202,0.5238
203,0.6022
204,0.6230
205,0.5872
206,0.5959
207,0.6172
208,0.6245
209,0.6039
210,0.5903
211,0.6303
212,0.5419
213,0.6278
214,0.6459
215,0.5888
216,0.5880
217,0.5718
218,0.6161
219,0.5384
220,0.7074
221,0.5700
222,0.5578
223,0.5636
224,0.5442
225,0.5913
226,0.5990
227,0.5227
228,0.5996
229,0.6859
230,0.4928
231,0.6170
232,0.6609
233,0.5349
234,0.6321
235,0.5386
236,0.5885
237,0.5941
238,0.6069
239,0.6353
240,0.6258
241,0.5336
242,0.5275
243,0.5901
244,0.5868
245,0.5860
246,0.5561
247,0.5351
248,0.5853
249,0.5659
250,0.5098
251,0.6169
252,0.6031
253,0.6200
254,0.5752
255,0.5039
256,0.5333
257,0.5586
258,0.5730
259,0.5524
260,0.5705
261,0.6065
262,0.5846
263,0.6366
264,0.5924
265,0.5290
266,0.6467
267,0.6005
268,0.5690
269,0.5558
270,0.5963
271,0.5383
272,0.6208
273,0.6137
274,0.6008
275,0.5482
276,0.5441
277,0.5938
278,0.6294
279,0.6098
280,0.5102
281,0.5698
282,0.5607
283,0.5556
284,0.5642
285,0.5611
286,0.5917
287,0.5100
288,0.4966
289,0.6326
290,0.6015
291,0.6129
292,0.5507
293,0.5455
294,0.4982
295,0.5249
296,0.5389
297,0.6294
298,0.5491
299,0.4617
300,0.6468
301,0.5535
302,0.7053
303,0.5109
304,0.5508
305,0.5992
306,0.5793
307,0.5385
308,0.5393
309,0.6257
310,0.6330
311,0.5977
312,0.5890
313,0.5140
314,0.5722
315,0.5784
316,0.6155
317,0.5846
318,0.5357
319,0.5622
320,0.6516
321,0.5805
322,0.5717
323,0.5884
324,0.6243
325,0.5917
326,0.5443
327,0.5213
328,0.6559
329,0.6591
330,0.6073
331,0.5566
332,0.5576
333,0.6080
334,0.5733
335,0.5406
336,0.5355
337,0.5811
338,0.5416
339,0.5621
340,0.5979
341,0.5943
342,0.5147
343,0.6460
344,0.5783
345,0.5621
346,0.5872
347,0.5446
348,0.5506
349,0.5763
350,0.6241
351,0.5669
352,0.5125
353,0.5159
354,0.5902
355,0.5670
356,0.5339
357,0.5778
358,0.5728
359,0.6297
360,0.5044
361,0.6165
362,0.5553
363,0.5775
364,0.5062
365,0.5568
366,0.5848
367,0.5403
368,0.5050
369,0.6338
370,0.5679
371,0.6261
372,0.5685
373,0.6523
374,0.5382
375,0.5586
376,0.5361
377,0.5935
378,0.5815
379,0.5695
380,0.5727
381,0.5457
382,0.5212
383,0.5483
384,0.6144
385,0.6007
386,0.5187
387,0.5623
388,0.5397
389,0.5160
390,0.5721
391,0.4665
392,0.4910
393,0.5964
394,0.5119
395,0.5363
396,0.5954
397,0.5506
398,0.4661
399,0.5164
400,0.5299
401,0.5667
402,0.5277
403,0.5582
404,0.5352
405,0.4805
406,0.4705
407,0.5432
408,0.5308
409,0.6095
410,0.6848
411,0.4794
412,0.5526
413,0.5648
414,0.5816
415,0.5412
416,0.4942
417,0.5075
418,0.5449
419,0.4784
420,0.5751
421,0.4898
422,0.5648
423,0.6320
424,0.4098
425,0.5779
426,0.4663
427,0.6258
428,0.5532
429,0.4491
430,0.5029
431,0.5667
432,0.4998
433,0.6233
434,0.5315
435,0.5066
436,0.6518
437,0.5392
438,0.5169
439,0.5548
440,0.5822
441,0.5993
442,0.5944
443,0.5544
444,0.6409
445,0.5562
446,0.5302
447,0.5645
448,0.5771
449,0.5457
450,0.6165
451,0.5916
452,0.5721
453,0.5015
454,0.5826
455,0.5253
456,0.5353
457,0.5686
458,0.4881
459,0.5889
460,0.5791
461,0.5856
462,0.6425
463,0.5424
464,0.5346
