mini_batch_iteration,loss
0,0.6932
1,2.0636
2,0.8580
3,0.8747
4,0.6811
5,0.6965
6,0.6783
7,0.6474
8,0.6935
9,0.6729
10,0.9441
11,0.7283
12,0.6571
13,0.7433
14,0.7108
15,0.6843
16,0.6918
17,0.7096
18,0.6829
19,0.6632
20,0.6837
21,0.7134
22,0.6778
23,0.6900
24,0.6632
25,0.6638
26,0.7226
27,0.7125
28,0.6553
29,0.6983
30,0.6793
31,0.6531
32,0.7349
33,0.7182
34,0.6459
35,0.6681
36,0.6723
37,0.7186
38,0.6716
39,0.7047
40,0.7017
41,0.6938
42,0.6847
43,0.7322
44,0.7212
45,0.6885
46,0.6919
47,0.6762
48,0.6530
49,0.6471
50,0.8540
51,0.6503
52,0.6574
53,0.7363
54,0.6536
55,0.7227
56,0.6366
57,0.6573
58,0.6866
59,0.7193
60,0.6361
61,0.6589
62,0.6722
63,0.7065
64,0.7022
65,0.6367
66,0.7001
67,0.6759
68,0.6675
69,0.6706
70,0.6536
71,0.7613
72,0.6773
73,0.7102
74,0.6633
75,0.6857
76,0.6750
77,0.6687
78,0.7328
79,0.7036
80,0.7061
81,0.6756
82,0.6834
83,0.6761
84,0.7041
85,0.6930
86,0.6993
87,0.7381
88,0.6987
89,0.7072
90,0.6465
91,0.6641
92,0.6716
93,0.6880
94,0.6758
95,0.6699
96,0.6983
97,0.6492
98,0.5938
99,0.6508
100,0.6927
101,0.7260
102,0.6152
103,0.6575
104,0.6903
105,0.6673
106,0.6399
107,0.6815
108,0.7139
109,0.6189
110,0.6813
111,0.6773
112,0.7180
113,0.7371
114,0.6763
115,0.8099
116,0.6875
117,0.6917
118,0.6733
119,0.6850
120,0.6740
121,0.6718
122,0.6706
123,0.6681
124,0.6565
125,0.6924
126,0.6473
127,0.8048
128,0.6496
129,0.6684
130,0.6754
131,0.5766
132,0.7399
133,0.6644
134,0.6719
135,0.6861
136,0.6204
137,0.7095
138,0.6860
139,0.6846
140,0.6648
141,0.7160
142,0.6933
143,0.6378
144,0.6744
145,0.6144
146,0.5681
147,0.8100
148,0.5976
149,0.7241
150,0.5765
151,0.8289
152,0.6854
153,0.6474
154,0.6859
155,0.6826
156,0.6616
157,0.6596
158,0.6720
159,0.6238
160,0.6259
161,0.6423
162,0.5583
163,0.6903
164,1.0593
165,0.6290
166,0.6533
167,0.6997
168,0.6677
169,0.7021
170,0.6746
171,0.6762
172,0.7081
173,0.6726
174,0.6773
175,0.6870
176,0.6938
177,0.6937
178,0.6644
179,0.6709
180,0.6705
181,0.7017
182,0.6852
183,0.6644
184,0.8206
185,0.7041
186,0.6856
187,0.7111
188,0.6902
189,0.6621
190,0.6880
191,0.6710
192,0.6692
193,0.6991
194,0.6838
195,0.6676
196,0.6750
197,0.6818
198,0.6397
199,0.6471
200,0.8417
201,0.6677
202,0.6821
203,0.7103
204,0.6955
205,0.6880
206,0.6828
207,0.6943
208,0.6701
209,0.6745
210,0.6770
211,0.7020
212,0.6424
213,0.6672
214,0.6671
215,0.7024
216,0.7301
217,0.6779
218,0.6532
219,0.6880
220,0.6575
221,0.6852
222,0.6907
223,0.6569
224,0.6781
225,0.6767
226,0.6914
227,0.6974
228,0.6313
229,0.6546
230,0.6636
231,0.7422
232,0.6613
233,0.6447
234,0.7138
235,0.6603
236,0.6465
237,0.6785
238,0.6483
239,0.6818
240,0.6756
241,0.6737
242,0.6517
243,0.6690
244,0.7141
245,0.7309
246,0.7184
247,0.8179
248,0.6670
249,0.6941
250,0.6250
251,0.6140
252,0.6921
253,0.7191
254,0.6487
255,0.7725
256,0.7585
257,0.6710
258,0.6453
259,0.6256
260,0.6961
261,0.6795
262,0.6404
263,0.6887
264,0.7108
265,0.6560
266,0.6761
267,0.6666
268,0.6924
269,0.6281
270,0.6410
271,0.7082
272,0.6618
273,0.6091
274,0.6322
275,0.6416
276,0.5562
277,0.7280
278,0.8348
279,0.6712
280,0.6858
281,0.6764
282,0.6968
283,0.6959
284,0.7004
285,0.6946
286,0.6679
287,0.6605
288,0.6914
289,0.7091
290,0.6658
291,0.6627
292,0.6899
293,0.6605
294,0.6569
295,0.6942
296,0.6989
297,0.6748
298,0.6422
299,0.6440
300,0.6595
301,0.7671
302,0.7651
303,0.6649
304,0.6723
305,0.6824
306,0.6958
307,0.6707
308,0.6792
309,0.6360
310,0.7605
311,0.6358
312,0.6731
313,0.6544
314,0.6805
315,0.7125
316,0.6719
317,0.6892
318,0.6718
319,0.6660
320,0.6801
321,0.7139
322,0.6629
323,0.6593
324,0.6911
325,0.6674
326,0.6801
327,0.6390
328,0.6591
329,0.6867
330,0.7149
331,0.6759
332,0.6317
333,0.6842
334,0.6972
335,0.7066
336,0.6738
337,0.6912
338,0.6540
339,0.6762
340,0.6481
341,0.6755
342,0.6858
343,0.6285
344,0.6695
345,0.6967
346,0.6761
347,0.6821
348,0.6790
349,0.6606
350,0.6924
351,0.6563
352,0.6888
353,0.6597
354,0.6616
355,0.7186
356,0.6995
357,0.6418
358,0.6556
359,0.6541
360,0.6833
361,0.6842
362,0.6392
363,0.6376
364,0.8167
365,0.6724
366,0.6926
367,0.7137
368,0.6747
369,0.6611
370,0.6911
371,0.6791
372,0.6759
373,0.6676
374,0.6632
375,0.6566
376,0.6355
377,0.6564
378,0.6716
379,0.6803
380,0.6760
381,0.6651
382,0.6674
383,0.6748
384,0.6719
385,0.6119
386,0.7382
387,0.6754
388,0.7073
389,0.6677
390,0.6679
391,0.7072
392,0.6755
393,0.6975
394,0.7023
395,0.6853
396,0.6475
397,0.6672
398,0.6516
399,0.6528
400,0.6580
401,0.6905
402,0.6807
403,0.6571
404,0.6805
405,0.6803
406,0.6504
407,0.6743
408,0.7108
409,0.6619
410,0.7049
411,0.6865
412,0.6989
413,0.6866
