mini_batch_iteration,loss
0,0.7007
1,0.5937
2,0.5244
3,0.3701
4,0.3883
5,0.2526
6,0.2964
7,0.1694
8,0.2390
9,0.2187
10,0.2737
11,0.2573
12,0.2630
13,0.1907
14,0.2572
15,0.1901
16,0.2857
17,0.3240
18,0.1664
19,0.2282
20,0.1725
21,0.2154
22,0.2300
23,0.2138
24,0.2692
25,0.1605
26,0.3469
27,0.3218
28,0.2450
29,0.1834
30,0.2853
31,0.2262
32,0.2224
33,0.2877
34,0.2713
35,0.1248
36,0.2028
37,0.1584
38,0.1611
39,0.1685
40,0.1660
41,0.2405
42,0.3134
43,0.1998
44,0.2614
45,0.1919
46,0.2031
47,0.2133
48,0.1930
49,0.2937
50,0.1891
51,0.3042
52,0.2780
53,0.2232
54,0.2425
55,0.1873
56,0.1734
57,0.1347
58,0.1297
59,0.2362
60,0.1930
61,0.2313
62,0.2586
63,0.1911
64,0.1888
65,0.1428
66,0.1541
67,0.2050
68,0.1597
69,0.2123
70,0.1853
71,0.2935
72,0.1170
73,0.1746
74,0.3111
75,0.1123
76,0.1461
77,0.1601
78,0.1828
79,0.1792
80,0.1779
81,0.1459
82,0.2067
83,0.1169
84,0.1106
85,0.1983
86,0.1934
87,0.0955
88,0.1953
89,0.2824
90,0.1629
91,0.1619
92,0.2261
93,0.4232
94,0.3107
95,0.1650
96,0.1320
97,0.2628
98,0.1699
99,0.2455
100,0.2661
101,0.2789
102,0.1598
103,0.2005
104,0.1491
105,0.2087
106,0.1965
107,0.2672
108,0.1286
109,0.1762
110,0.1521
111,0.1628
112,0.1078
113,0.1391
114,0.1425
115,0.3388
116,0.1537
117,0.1697
118,0.1343
119,0.1718
120,0.1221
121,0.1214
122,0.1261
123,0.1333
124,0.1573
125,0.2418
126,0.1624
127,0.1107
128,0.2071
129,0.2131
130,0.1095
131,0.1691
132,0.1842
133,0.1338
134,0.2266
135,0.1381
136,0.1575
137,0.1429
138,0.1754
139,0.1375
140,0.1321
141,0.2037
142,0.1502
143,0.1990
144,0.1109
145,0.2498
146,0.1700
147,0.0920
148,0.1509
149,0.1595
150,0.1090
151,0.1613
152,0.1640
153,0.1932
154,0.2050
155,0.1729
156,0.2380
157,0.1611
158,0.1282
159,0.1454
160,0.0963
161,0.1162
162,0.1259
163,0.1497
164,0.1375
165,0.1458
166,0.0744
167,0.1888
168,0.2148
169,0.1915
170,0.2224
171,0.1742
172,0.1788
173,0.2569
174,0.1787
175,0.1983
176,0.1175
177,0.1656
178,0.1593
179,0.1644
180,0.1871
181,0.2001
182,0.1481
183,0.1433
184,0.1660
185,0.1234
186,0.1448
187,0.1294
188,0.1274
189,0.2388
190,0.1024
191,0.1674
192,0.2314
193,0.1160
194,0.1299
195,0.1594
196,0.1212
197,0.1467
198,0.1263
199,0.1302
200,0.0596
201,0.1579
202,0.1169
203,0.1126
204,0.0558
205,0.1758
206,0.1775
207,0.1073
208,0.1614
209,0.2048
210,0.1541
211,0.1596
212,0.1323
213,0.1064
214,0.0647
215,0.0968
216,0.0931
217,0.1678
218,0.1853
219,0.1389
220,0.1309
221,0.1229
222,0.1072
223,0.1672
224,0.1649
225,0.1167
226,0.1918
227,0.1076
228,0.1268
229,0.0945
230,0.1302
231,0.1409
232,0.1841
233,0.1772
234,0.1058
235,0.1388
236,0.1362
237,0.2237
238,0.1571
239,0.1754
240,0.0964
241,0.1054
242,0.1334
243,0.1496
244,0.1934
245,0.1209
246,0.1570
247,0.1322
248,0.1655
249,0.1099
250,0.1343
251,0.1954
252,0.1321
