mini_batch_iteration,loss
0,0.6774
1,0.7462
2,0.6908
3,0.6906
4,0.6982
5,0.6901
6,0.7116
7,0.7176
8,0.6716
9,0.6912
10,0.6862
11,0.7133
12,0.6564
13,0.6459
14,0.6607
15,0.6727
16,0.6555
17,0.6876
18,0.6858
19,0.6921
20,0.7137
21,0.6515
22,0.6467
23,0.6067
24,0.6123
25,0.7670
26,0.7864
27,0.6945
28,0.6978
29,0.7598
30,0.7094
31,0.7005
32,0.7149
33,0.6684
34,0.6767
35,0.6678
36,0.6717
37,0.7225
38,0.6758
39,0.6446
40,0.6100
41,0.6762
42,0.6552
43,0.6575
44,0.6632
45,0.6778
46,0.6599
47,0.6807
48,0.6513
49,0.6402
50,0.6715
51,0.6735
52,0.6629
53,0.6478
54,0.6387
55,0.7110
56,0.6561
57,0.6193
58,0.6411
59,0.6455
60,0.7050
61,0.6631
62,0.6416
63,0.6536
64,0.6317
65,0.6250
66,0.6054
67,0.6396
68,0.6757
69,0.6392
70,0.6633
71,0.6877
72,0.6257
73,0.6281
74,0.6433
75,0.6396
76,0.6328
77,0.6996
78,0.6300
79,0.6592
80,0.6314
81,0.6695
82,0.6976
83,0.6355
84,0.6480
85,0.6629
86,0.6363
87,0.6552
88,0.6318
89,0.6706
90,0.7048
91,0.6743
92,0.6521
93,0.6985
94,0.6833
95,0.6488
96,0.6372
97,0.6460
98,0.6294
99,0.7045
100,0.7077
101,0.6202
102,0.6746
103,0.7101
104,0.6506
105,0.6423
106,0.6502
107,0.6622
108,0.6491
109,0.6736
110,0.6341
111,0.6597
112,0.6672
113,0.6098
114,0.6333
115,0.6037
116,0.6882
117,0.7319
118,0.6347
119,0.6514
120,0.6226
121,0.6488
122,0.6441
123,0.6468
124,0.6478
125,0.6643
126,0.6798
127,0.6376
128,0.6576
129,0.6241
130,0.6292
131,0.7040
132,0.7074
133,0.6933
134,0.6558
135,0.6394
136,0.6629
137,0.6541
138,0.6681
139,0.6851
140,0.6511
141,0.6388
142,0.6629
143,0.6585
144,0.6306
145,0.5812
146,0.6659
147,0.6836
148,0.6639
149,0.6910
150,0.6229
151,0.6305
152,0.6665
153,0.6870
154,0.6768
155,0.6649
156,0.6284
157,0.6403
158,0.6380
159,0.6438
160,0.6836
161,0.6880
162,0.6428
163,0.6333
164,0.6555
165,0.6343
166,0.7042
167,0.6604
168,0.6561
169,0.6402
170,0.6709
171,0.6760
172,0.6343
173,0.6625
174,0.6410
175,0.6553
176,0.6588
177,0.6732
178,0.6610
179,0.6269
180,0.6505
181,0.6207
182,0.6649
183,0.6239
184,0.6436
185,0.6763
186,0.6233
187,0.6119
188,0.6971
189,0.5921
190,0.6603
191,0.6145
192,0.6469
193,0.6225
194,0.6464
195,0.6443
196,0.6345
197,0.7683
198,0.5942
199,0.6543
200,0.6377
201,0.6155
202,0.6242
203,0.6704
204,0.6346
205,0.6272
206,0.6455
207,0.6327
208,0.6606
209,0.6336
210,0.6416
211,0.6287
212,0.6423
213,0.6533
214,0.6719
215,0.6513
216,0.6305
217,0.6520
218,0.6157
219,0.6313
220,0.6599
221,0.6876
222,0.6984
223,0.6418
224,0.6522
225,0.6416
226,0.6366
227,0.6320
228,0.7069
229,0.6669
230,0.6698
231,0.6692
232,0.6592
233,0.6262
234,0.6328
235,0.6414
236,0.6717
237,0.6276
238,0.5882
239,0.6378
240,0.7058
241,0.6458
242,0.6144
243,0.6506
244,0.6340
245,0.6033
246,0.6485
247,0.5928
248,0.6589
249,0.5996
250,0.6904
251,0.6786
252,0.6810
253,0.6566
254,0.6673
255,0.6762
256,0.6584
257,0.6831
258,0.6713
259,0.6667
260,0.6510
261,0.6507
262,0.6417
263,0.6036
264,0.7003
265,0.7167
266,0.6508
267,0.5850
268,0.7182
269,0.6361
270,0.6234
271,0.6085
272,0.6584
273,0.6606
274,0.6389
275,0.6111
276,0.6132
277,0.6152
278,0.6793
279,0.6862
280,0.6730
281,0.6520
282,0.6056
283,0.6341
284,0.6636
285,0.6172
286,0.6681
287,0.6714
288,0.6552
289,0.6671
290,0.6427
291,0.6394
292,0.6819
293,0.6845
294,0.6604
295,0.6435
296,0.6354
297,0.6312
298,0.6353
299,0.6348
300,0.6293
301,0.6575
302,0.6512
303,0.6317
304,0.6238
305,0.6496
306,0.6571
307,0.6228
308,0.6394
309,0.6433
310,0.6592
311,0.6385
312,0.6435
313,0.6343
314,0.6363
315,0.6347
316,0.7117
317,0.6458
318,0.6528
319,0.6133
320,0.6316
321,0.6545
322,0.6724
323,0.6216
324,0.6501
325,0.6136
326,0.6045
327,0.6116
328,0.5867
329,0.6372
330,0.6087
331,0.6218
332,0.6790
333,0.6677
334,0.6765
335,0.6726
336,0.6760
337,0.6947
338,0.6672
339,0.6675
340,0.6531
341,0.6511
342,0.6785
343,0.6187
344,0.6522
345,0.6063
346,0.7105
347,0.6707
348,0.6186
349,0.6294
350,0.6341
351,0.6394
352,0.6837
353,0.6328
354,0.6794
355,0.6645
356,0.6458
357,0.6707
358,0.6800
359,0.6554
360,0.6571
361,0.6559
362,0.6072
363,0.6576
364,0.7067
365,0.6688
366,0.6678
367,0.6961
368,0.6100
369,0.6387
370,0.6329
371,0.6204
372,0.6297
373,0.6813
374,0.6670
375,0.6653
376,0.6594
377,0.5913
378,0.5959
379,0.6689
380,0.6383
381,0.6213
382,0.5972
383,0.6507
384,0.6949
385,0.6552
386,0.6609
387,0.6419
388,0.6468
389,0.6505
390,0.6914
391,0.6630
392,0.6317
393,0.6536
394,0.6256
395,0.6418
396,0.7529
397,0.6384
398,0.6280
399,0.6363
400,0.6816
401,0.7009
402,0.6709
403,0.6403
404,0.6521
405,0.6322
406,0.6267
407,0.6381
408,0.6166
409,0.6014
410,0.5833
411,0.6940
412,0.7159
413,0.7051
414,0.6288
415,0.6494
416,0.6579
417,0.6442
418,0.6619
419,0.6501
420,0.6468
421,0.6508
422,0.6594
423,0.5945
424,0.6322
425,0.6511
426,0.6600
427,0.6222
428,0.6541
429,0.6950
430,0.6750
431,0.6165
432,0.6704
433,0.6552
434,0.6420
435,0.6244
436,0.7011
437,0.6738
438,0.6613
439,0.6674
440,0.6434
441,0.6383
442,0.6001
443,0.6385
444,0.5982
445,0.5872
446,0.7572
447,0.7007
448,0.6871
449,0.6444
450,0.6466
451,0.6247
452,0.6351
453,0.6816
454,0.6308
455,0.6374
456,0.6293
457,0.6622
458,0.6839
459,0.6424
460,0.6206
461,0.6685
462,0.6452
463,0.6160
464,0.6257
465,0.5923
466,0.6470
467,0.6317
468,0.6338
469,0.6374
470,0.6660
471,0.7466
472,0.6517
473,0.6498
474,0.6613
475,0.6747
476,0.6470
477,0.6365
478,0.6868
479,0.6329
480,0.6637
481,0.6581
482,0.6234
483,0.6349
484,0.6087
485,0.6376
486,0.6650
487,0.7246
488,0.6409
489,0.6131
490,0.6466
491,0.6819
492,0.6566
493,0.6451
494,0.6672
495,0.6809
496,0.6477
497,0.6330
498,0.6367
499,0.5900
500,0.6572
501,0.6477
502,0.6560
503,0.5955
504,0.6479
505,0.6254
506,0.6361
507,0.6118
508,0.6192
509,0.6361
510,0.6252
511,0.6469
512,0.5914
513,0.6568
514,0.6610
515,0.5855
516,0.6322
517,0.6627
518,0.6245
519,0.6401
520,0.6173
521,0.6560
522,0.6582
523,0.6232
524,0.6574
525,0.6252
526,0.6127
527,0.6320
528,0.6441
529,0.6251
530,0.6031
531,0.5879
532,0.6563
533,0.6473
534,0.6473
